name,latitude,longitude,type
HASINAH MEMORIAL,12.055295,8.581587,school
BINTA FOUNDATION,12.055975,8.581546,school
FATIMA B IDRIS,12.054925,8.580471,school
HUSNAH BEST ACADEMY,12.046101,8.566442,school
FATHU RABBANI MAL. HASSAN,12.036557,8.563220,school
MAKARANTAR MALAM BABBA,12.038032,8.562949,school
IBN KASIR ACADEMY,12.036534,8.564044,school
ROYAL ACADEMY,12.036275,8.564442,school
ASSAYYADA AISHA COLLEGE,12.035364,8.564468,school
MAKARANTAR MAL ME MANGWARO,12.034371,8.563149,school
BUL BULA SPECIAL PRAMARY SCHOOL,12.036236,8.563577,school
MA AHAD,12.034257,8.561321,school
MARKAZU ISALIL KHAIR UMMATI SCHOOL,12.045899,8.570417,school
RIMIN KEBE SPECIALI PRIMARY SCHOOL,12.046472,8.570273,school
AL-HIKIMA ISLAMIC INSTITUTE,12.043172,8.572195,school
SHAMSUL HUDA AL ISLAMIYYA,12.042325,8.572764,school
DAR ARQAM,12.056992,8.583236,school
ULIN NUHA NURSERY AND PRIMARY,12.052392,8.578922,school
ZAHEERA INTERNATIONAL SCHOOL,12.051745,8.574165,school
MAKARANTAR MLM ISUHU,11.961998,8.478663,school
MAKARATAR MLM ABDULMUMINU,11.962714,8.477798,school
ALQAMAR COLLEGE KANO,11.962644,8.477649,school
KHULAFA'U RRASHIDIN RIDWAN IBRAHIM ACADEMY,11.961282,8.465725,school
MAKARANTAR TASIU MAI ALMAJIRAI,11.960608,8.467523,school
KARANTAR MALAM AUWAL FARIN MASALLACHI,11.960154,8.467671,school
ANWARUL MUHAMMADIYYA,11.957401,8.470805,school
TALENT BEST ACADEMY,11.954756,8.471757,school
AL-ITKAN ACADEMY,11.958567,8.470131,school
MAKARANTAR MAL SAMAILA,11.956972,8.470126,school
DORAYI COMMUNITY SCHOOL,11.957934,8.469774,school
ALISHBA ACADEMY,11.953573,8.470994,school
MAKARANTAR LAYIN ISIYAKU MAI KIFI,11.956562,8.471478,school
ALKHAIRAT ACADEMY,11.960619,8.466974,school
EDUCATION,11.958576,8.472248,school
ANAS BIN MALEEK,11.957191,8.476374,school
DARUL QIR'AN FOUNDATION,11.956077,8.473868,school
MAKARANTAR MALAM SAMA'ILA,11.959821,8.472224,school
AMATULRAHMAN ROYAL INT' SCHOOL KANO,11.964485,8.468159,school
ZAM-ZAM INTL SCHOOL KANO,11.963181,8.467098,school
ABDULLAHI BIN MASUD ( FAISALIYYA) ISLAMIYYA,11.955246,8.470527,school
MAI KANO ACADEMY,11.954462,8.471344,school
SHARIF NUHU MEMORIAL,11.959553,8.475474,school
AL-JAZEERA INTERNATIONAL ACADEMY,11.959550,8.474068,school
NANA KHADIJAILAMIYYA,11.960411,8.472858,school
BINTA AHMAD MEMORIAL ACADEMY,11.961122,8.473615,school
EAMANI SCHOOL,11.962610,8.475043,school
MIGA INTRNATIONAL ACADEMY,11.961835,8.474537,school
ASHABUL KAHFI QADIRIYYA RIYADUL JANNAH,11.959674,8.475703,school
SHEIK ABUBAKAR RAMADAN LITAHFIZUL QUR AN,11.959642,8.474313,school
MUHAMMADU SUNUSI RAYADU SALIHIN SCHOOL,11.958787,8.477011,school
SALLDANS ROYAL ACADEMY,11.959926,8.477469,school
ABU HANIFA ACADEMY,11.959113,8.478515,school
DR.MORIKI ISLAMIC ACADEMY,11.960194,8.478636,school
SULTAN ROYAL ACADEMY;HAFSA ACADEMY KANO;UMMULKHAIR ISLAMIYYA AND PRIMARY SCHOOL,11.959532,8.473487,school
RAYYAN MODEL SCHOOL,11.961269,8.479013,school
PREMIER COLLEGE OF ART AND SCIENCE SCHOOL,11.963102,8.479594,school
MADARATU UBAIYI BIN KA'AB,11.963068,8.479507,school
MIGA INTERNATIONAL ACADEMY,11.961406,8.475126,school
BABAN ABBA SCHOOL,11.960722,8.477714,school
SALDANS ROYAL ACADEMY,11.960710,8.477701,school
NASHRUL ULUMI AL-ISLAMIYYA PRIMARY SEC.DORAYI KARAMA,11.964370,8.479682,school
MADARASATUL ZUBAIRU BIN AWWAM,11.961662,8.467116,school
TUNGA SCIENCE ACADEMY,11.962221,8.466931,school
MAKARANTAR MALAN HARISU DORAYI,11.964648,8.469258,school
MADINA COLLEGE KANO,11.965756,8.469547,school
HAFSA LITAHAFEZUL QUR AN,11.958629,8.472748,school
DARUL KAIR INTNL SCHOOLS,11.956579,8.470919,school
BINAYAH MODEL SCHOOLS,11.956546,8.471858,school
DARUL SAHABA,11.956566,8.471980,school
ZAM ZAM INTERNATIONAL SCHOOL,11.963214,8.467131,school
SAUBAN ACADEMY,11.962432,8.467983,school
HAJARA MEMORIAL SCIENCE SCHOOL,11.960711,8.470739,school
JAUDATU SPECIAL PRIMARY SCHOOL,11.959132,8.470072,school
ZUBAIRU BIN AWAWM,11.961727,8.467114,school
TUNGA SCIENCE ACADEMY,11.961953,8.466871,school
AMATULRAHAMAN ROYAL INTNL SCHOOLS,11.961158,8.468569,school
IMAM SULAIMAN ACADEMY,11.961208,8.470662,school
HEART LAND SPECIAL ACADEMY,11.960389,8.470437,school
ALYUSIRA MODEL SCHOOLS,11.959802,8.470185,school
BINAYAT MODEL SCHOOLS,11.959667,8.470558,school
TSANGAYAR MALAN BALA,11.959116,8.471044,school
ANNOOR ACADEMY,11.959382,8.471305,school
BEST TALENTS ACADEMY,11.968882,8.472090,school
GOVT GIRL DORAYI KARAMA,11.966690,8.473056,school
,11.966069,8.473440,school
BRIGHT MIFTAHULKHAIR,11.966228,8.475426,school
MADINA COLLEGE OF HEALTH SCIENCES,11.966903,8.478298,school
TWO STAR INTERNATIONAL SCHOOL,11.966533,8.467941,school
ROYAL CHILD,11.966879,8.468673,school
NASARUN MINALLAH MODEL,11.963421,8.476195,school
AL-FAUZ GLOBAL COLLEGE,11.967765,8.469697,school
GOV'T SECOND SCHOOL DORAYI KARAMA,11.967806,8.472710,school
PEACE INTERNATIONAL COLLEGE,11.967405,8.474801,school
MUBINA GROUP OF SCHOOL,11.966275,8.478200,school
DOGARA MODEL COLLEGE,11.966489,8.479112,school
ABDULLAH BIN ABBAS PRIMARY SCHOOL,11.963493,8.476461,school
UMMUL QURA ISLAMIYYA,11.964341,8.477558,school
BILAL ACADEMY,11.962081,8.476044,school
MAKARANTAR MALAM MAI KUMSA,11.961622,8.475163,school
READING ACADEMY,11.961231,8.474429,school
ABBA CUSTOM SPECIAL PRIMARY SCHOOL,11.963854,8.475246,school
AL AZHAR COLLEGE OF SCIENCE AND HUMANITIES,11.962148,8.476161,school
Jerusalem Mission Sch,9.937278,8.911366,school
Esteemed Private School,9.935608,8.910020,school
Story Academy Special needs school,6.568236,3.379865,school
Jauro Tudun Wada Primary School,10.300457,11.171084,school
,9.929828,8.879842,school
Gani Development College Pil Ganii,9.187025,9.878382,school
Orbit Montessori School,4.862746,7.066279,school
Brynno International School,4.861624,7.067167,school
Nigerian Tulip International School,9.079905,7.469997,school
Flo Valley,6.188217,6.724712,school
Mustard Seed Nursery And Primary School,9.935772,8.919314,school
AFDB HALL,8.999079,7.419628,school
Gov. primary school simpil,9.189241,9.893979,school
C.C.S.S AGBURA,4.853117,6.271263,school
ORPHAN SECONDARY SCHOOL,9.197504,9.892186,school
S.D.A Primary School Laranto,9.942861,8.874791,school
Shining Grace College & Salama Triumph Private School,9.945075,8.871360,school
Remnant Adventist School Laranto,9.943516,8.872589,school
The Apostles Academy Laranto,9.942872,8.874269,school
"Mount Ephraim school, Calabar",4.999325,8.359778,school
Ebony Kids International School,6.037450,6.927901,school
Chumet Institute Ltd,6.041584,6.895123,school
Girls' Secondary School,6.041015,6.894932,school
St Mark's High School,7.462229,5.431460,school
St John's Primary School,7.461672,5.432366,school
FSP Local Government Nursery & Primary School,7.465389,5.425271,school
CAC Primary School,7.466401,5.425978,school
Bap,7.467089,5.426766,school
St Marks Primary School,7.461815,5.430904,school
St Theresa Primary,7.464561,5.419397,school
Nogohom Community Primary School,9.961769,8.933102,school
Buschords High School,9.929705,8.917505,school
Solid Rock view Private School,9.928852,8.908644,school
Confidence Model International School,9.930064,8.908438,school
Cocin Treasure Academy,9.930390,8.917594,school
Divine Grace Secondary School,9.937777,8.916892,school
Thomas Kent Academy,10.265734,9.796448,school
Ecwa Kauna Secondary Schools,10.265405,9.796949,school
Madarasatul Nurul Islam,10.292397,9.783363,school
Moussa Unity Academy,10.290132,9.780055,school
Precious Kids Academy,10.271902,9.802851,school
Unijos Naraguta campus,9.950830,8.811696,school
Faculty of Art Unilag,6.519807,3.397821,school
Ayedere Ajibola Junior Secoundary School,6.609269,3.387697,school
Ayedere Ajibola Sernior High School.,6.607512,3.388156,school
"Zumratul Adabiyah (Arabic school), Kamal-Deen Street, Oko Erin, Nigeria",8.503616,4.538977,school
"Union Baptist Grammar School, 1 Yashikira Road, ilorin, Oko Erin 240101, Kwara, Nigeria",8.462649,4.585177,school
"The Deenway Academy Early Years And Primary School, Along Alao farm, Tanke, Oko Erin, Nigeria",8.467828,4.610723,school
"THE DANIALU LGEA PRIAMRY SCHOOL, Ilorin, Nigeria",8.464562,4.601545,school
"St James CAC Schools, New Yidi Road, Oko Erin, Nigeria",8.473280,4.553921,school
"St Anthony School, Office Road, Ilorin, Nigeria",8.485345,4.571792,school
"Shamsudeen College of Arabic and Islamic Studies, Ilorin, A1, Oko Erin, Nigeria",8.507830,4.552422,school
"Sango Junior Secondary School, Kulende, Ilorin, Kulende, Ilorin, Nigeria",8.504057,4.596772,school
"Royal Crescent Valley International School, Ilorin, Nigeria",8.465234,4.494769,school
"Queen Elizabeth Secondary School, Ibrahim Taiwo Road, Oko Erin, Nigeria",8.476443,4.533319,school
"Olumawu Basic School, Oni Kanga Road, Oko Erin, Nigeria",8.476681,4.566795,school
"Okelele Secondary School, Okelele, Oko Erin, Nigeria",8.513470,4.529897,school
"Minaret Islamic School, Awolowo Road, Oko Erin, Nigeria",8.470553,4.611910,school
"messiah high school, Tipper Garage Road, Oko Erin, Nigeria",8.494190,4.616969,school
"Kingsland College oke foma ilorin, Ilorin, Nigeria",8.494176,4.504760,school
"Joel Best Legacy Int'L Nursery/Primary School, Oko Erin, Nigeria",8.468097,4.540088,school
"Balogun Nursery & Primary School Ibrahim Taiwo Road, Ilorin, Nigeria",8.482952,4.551154,school
"HisGrace College of Education Ilorin, Mubo Street, Oko Erin, Nigeria",8.502954,4.572388,school
"GSS, Ilorin, Nigeria",8.499322,4.575984,school
"Grace Christian Schools, G.R.A, Fate Road, Oko Erin, Nigeria",8.490931,4.583786,school
"Ganmo Secondary School Road, Ilorin, Nigeria",8.415021,4.603582,school
"Eruda L.G.E.A School, Eruda Area, Temidire Street, Ilorin, Nigeria",8.485362,4.542510,school
"Ebenezer High School, Agba-Dam Road, Oko Erin, Nigeria",8.469970,4.584856,school
"Alagbado Primary School, Ilorin, Nigeria",8.534621,4.538046,school
"Al-Hikmah University, Ilorin, Nigeria., Al Hikmah University, Adeta Road, Ilorin, Nigeria",8.483321,4.505634,school
"Adeta Primary School, Oko Erin, Nigeria",8.490567,4.522313,school
"Trove Schools, Pa Adebola Oyeyele Street, near Shoprite, behind Fresh Hotels, Ilorin, Nigeria",8.500862,4.584241,school
"Trillium Learning Centre, New Yidi Road, Ilorin, Nigeria",8.473923,4.554581,school
"St. Joseph Centenary Catholic College, Office Road, Oko Erin, Nigeria",8.485919,4.570950,school
"Senior Secondary School Danialu, Agbabiaka Road, Oko Erin, Nigeria",8.457640,4.612255,school
"Edinwo Plaza Muritala, Ilorin, Kwara, Nigeria",8.485045,4.563748,school
"Police children school, Sango, Ilorin, Agunbiade Street, Oko Erin, Nigeria",8.528625,4.592966,school
"Osin Aremu Community Secondary School, Ilorin, Osin Aremu, LGA, Nigeria",8.431987,4.572619,school
"National Open University Sobi Study Center, Sobi Road, Ilorin, Nigeria",8.562530,4.558434,school
"Muyhideen College of Education, Ilorin, Federal Road, Oko Erin, Nigeria",8.527832,4.585850,school
"Kwara State Polytechnic, Share-Oja Oba Road, Ilorin, Nigeria",8.543344,4.634256,school
"Kwara polytechnics, Ilorin, Nigeria",8.537336,4.544392,school
"Kilanko Primary School, Ilorin, Nigeria",8.447638,4.599991,school
"Gold Academy Egbejila Road, Egbejila Road, Ilorin, Nigeria",8.445239,4.527235,school
"GDJSS GAA-AKANBI, ILORIN., Oko Erin, Nigeria",8.464689,4.589251,school
"Gbagba LGEA Nursery and Primary School Ilorin, Oko Erin, Nigeria",8.515534,4.577294,school
"AbdulAzeez Attah Road, Ilorin, Nigeria",8.481243,4.552744,school
"Danialu Junior Secondary School, Danialu Road, Oko Erin, Nigeria",8.464901,4.601519,school
"Chapel Secondary School, University Road, Oko Erin, Nigeria",8.485593,4.590494,school
"Chapel Secondary School, Chapel Road, Oke Ogun, Nigeria",8.478103,4.623522,school
"Baboko Community Secondary School, Oko Erin, Nigeria",8.489754,4.538963,school
"Apata Yakuba Junior Secondary., Apata Yakuba, Nigeria",8.528106,4.619979,school
"Roemichs international school Ajase-Ipo Road, Offa Garage, Ilorin",8.459203,4.575650,school
YUSJIB COLLEGE OF HEALTH SCIENCES AND TECHNOLOGY (YUSCOHTECH),8.432521,4.595734,school
"International School, Unilag",6.511976,3.391348,school
Page Schools,8.982167,7.492151,school
Umuchigbo Secondary School,6.495525,7.532941,school
St. Augustine Private School,9.871118,8.849138,school
Durkwa Primary and Junior Secondary school,10.479070,12.121200,school
Sarkin Danko Model Primary School Nasarawa Burkullu,12.044730,5.743640,school
Shehu Marafa Model Primary School Nasarawa Burkullu,12.051530,5.742220,school
Government Day Secondary School Nasarawa Burkullu,12.045180,5.743260,school
Dean Of Student Affairs Building,6.743903,5.405874,school
,6.739744,5.403795,school
Main Campus Gate,6.741051,5.410115,school
Hall,6.742838,5.403390,school
Unknown,6.744316,5.403191,school
Cross Kauwa Primary School,12.940799,13.675667,school
Erin-Ijesa Grammar School,7.567720,4.889705,school
Hill Top Model Academy,10.293991,9.787406,school
Abande Memorial School,11.823175,13.153788,school
Namu Model School,11.822963,13.151376,school
Abdulmu'unin Educational Foundation,10.254275,10.093633,school
Government Secondary School Dawaki,9.429301,9.569670,school
